Thuiller,|||W.|||et|||al.|||2005.|||Climate|||change|||threats|||to|||plant|||diversity normal hasYear noLongAuthorLine other TOKEN-Thuiller, T Th Thu Thui , r, er, ler, InitCap nonNum 0 no no no no no no TOKEN-W. W W. W. W. . W. W. W. singleCap nonNum 32 no no no no no publisherName TOKEN-diversity d di div dive y ty ity sity others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
in|||Europe.—Proc.|||Natl.|||Acad.|||Sci.|||USA|||102:|||8245—8250. normal noYear noLongAuthorLine period TOKEN-in i in in in n in in in others nonNum 4 no no lastName no no no TOKEN-Europe.—Proc. E Eu Eur Euro . c. oc. roc. InitCap nonNum 0 no no no no no no TOKEN-8245—8250. 8 82 824 8245 . 0. 50. 250. others 4+dig 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
Tibshirani,|||R.|||1996.|||Regression|||shrinkage|||and|||selection|||via|||the normal hasYear noLongAuthorLine other TOKEN-Tibshirani, T Ti Tib Tibs , i, ni, ani, InitCap nonNum 0 no no no no no no TOKEN-R. R R. R. R. . R. R. R. singleCap nonNum 0 no no no no no no TOKEN-the t th the the e he the the others nonNum 32 no no no no no publisherName xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
lasso.—J.|||R.|||Stat.|||Soc.|||Ser.|||B|||58:|||267—288. normal noYear noLongAuthorLine period TOKEN-lasso.—J. l la las lass . J. —J. .—J. others nonNum 0 no no no no no no TOKEN-R. R R. R. R. . R. R. R. singleCap nonNum 0 no no no no no no TOKEN-267—288. 2 26 267 267— . 8. 88. 288. others 4+dig 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
Turner,|||W.|||et|||al.|||2003.|||Remote|||sensing|||for|||biodiversity|||science normal hasYear noLongAuthorLine other TOKEN-Turner, T Tu Tur Turn , r, er, ner, InitCap nonNum 21 maleName no lastName no placeName no TOKEN-W. W W. W. W. . W. W. W. singleCap nonNum 32 no no no no no publisherName TOKEN-science s sc sci scie e ce nce ence others nonNum 32 no no no no no publisherName xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
and|||conservation.—Trends|||Ecol.|||Evol.|||18:|||306—314. normal noYear noLongAuthorLine period TOKEN-and a an and and d nd and and others nonNum 0 no no no no no no TOKEN-conservation.—Trends c co con cons s ds nds ends others nonNum 0 no no no no no no TOKEN-306—314. 3 30 306 306— . 4. 14. 314. others 4+dig 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
Tyre,|||A.|||J.,|||Possingham,|||H.|||P.|||and|||Lindenmayer,|||D.|||B.|||2001. normal hasYear noLongAuthorLine period TOKEN-Tyre, T Ty Tyr Tyre , e, re, yre, InitCap nonNum 4 no no lastName no no no TOKEN-A. A A. A. A. . A. A. A. singleCap nonNum 32 no no no no no publisherName TOKEN-2001. 2 20 200 2001 . 1. 01. 001. others year 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_left xmlPara_new unknown
Matching|||observed|||pattern|||with|||ecological|||process:|||can normal noYear noLongAuthorLine other TOKEN-Matching M Ma Mat Matc g ng ing hing InitCap nonNum 0 no no no no no no TOKEN-observed o ob obs obse d ed ved rved others nonNum 0 no no no no no no TOKEN-can c ca can can n an can can others nonNum 4 no no lastName no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_right xmlPara_continue unknown
territory|||occupancy|||provide|||information|||about|||life|||history normal noYear noLongAuthorLine other TOKEN-territory t te ter terr y ry ory tory others nonNum 0 no no no no no no TOKEN-occupancy o oc occ occu y cy ncy ancy others nonNum 0 no no no no no no TOKEN-history h hi his hist y ry ory tory others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_right xmlPara_continue unknown
parameters?—Ecol.|||Appl.|||11:|||1722|||1738. normal hasYear noLongAuthorLine period TOKEN-parameters?—Ecol. p pa par para . l. ol. col. others nonNum 0 no no no no no no TOKEN-Appl. A Ap App Appl . l. pl. ppl. InitCap nonNum 4 no no lastName no no no TOKEN-1738. 1 17 173 1738 . 8. 38. 738. others 4+dig 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
Download|||the|||appendix|||as|||file|||E4596|||from normal noYear noLongAuthorLine other TOKEN-Download D Do Dow Down d ad oad load InitCap nonNum 0 no no no no no no TOKEN-the t th the the e he the the others nonNum 32 no no no no no publisherName TOKEN-from f fr fro from m om rom from others nonNum 4 no no lastName no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_left xmlPara_new unknown
Bwww.oikos.ekol.lu.seappendix|||> normal noYear noLongAuthorLine other TOKEN-Bwww.oikos.ekol.lu.seappendix B Bw Bww Bwww x ix dix ndix InitCap nonNum 0 no no no no no no TOKEN-> > > > > > > > > other nonNum 0 no no no no no no TOKEN-> > > > > > > > > other nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_right xmlPara_continue unknown
Van|||Horne,|||B.|||1983.|||Density|||as|||a|||misleading|||indicator|||of normal hasYear noLongAuthorLine other TOKEN-Van V Va Van Van n an Van Van InitCap nonNum 23 maleName femaleName lastName no placeName no TOKEN-Horne, H Ho Hor Horn , e, ne, rne, InitCap nonNum 4 no no lastName no no no TOKEN-of o of of of f of of of others nonNum 48 no no no no placeName publisherName xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
habitat|||quality.—J.|||Wildl.|||Manage.|||47:|||893—901. normal noYear noLongAuthorLine period TOKEN-habitat h ha hab habi t at tat itat others nonNum 0 no no no no no no TOKEN-quality.—J. q qu qua qual . J. —J. .—J. others nonNum 0 no no no no no no TOKEN-893—901. 8 89 893 893— . 1. 01. 901. others 4+dig 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
Venier,|||L.|||A.|||et|||al.|||2001.|||Models|||of|||large-scale|||breeding-bird normal hasYear noLongAuthorLine other TOKEN-Venier, V Ve Ven Veni , r, er, ier, InitCap nonNum 4 no no lastName no no no TOKEN-L. L L. L. L. . L. L. L. singleCap nonNum 0 no no no no no no TOKEN-breeding-bird b br bre bree d rd ird bird others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_left xmlPara_new unknown
distribution|||as|||a|||function|||of|||macro-climate|||in|||Ontario, normal noYear noLongAuthorLine comma TOKEN-distribution d di dis dist n on ion tion others nonNum 0 no no no no no no TOKEN-as a as as as s as as as others nonNum 16 no no no no placeName no TOKEN-Ontario, O On Ont Onta , o, io, rio, InitCap nonNum 16 no no no no placeName no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_right xmlPara_continue unknown
Canada.—J.|||Biogeogr.|||26:|||315—328. normal noYear noLongAuthorLine period TOKEN-Canada.—J. C Ca Can Cana . J. —J. .—J. InitCap nonNum 0 no no no no no no TOKEN-Biogeogr. B Bi Bio Biog . r. gr. ogr. InitCap nonNum 0 no no no no no no TOKEN-315—328. 3 31 315 315— . 8. 28. 328. others 4+dig 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
Walker,|||P.|||A.|||and|||Cocks,|||K.|||D.|||1991.|||HABITAT:|||a|||procedure normal hasYear noLongAuthorLine other TOKEN-Walker, W Wa Wal Walk , r, er, ker, InitCap nonNum 21 maleName no lastName no placeName no TOKEN-P. P P. P. P. . P. P. P. singleCap nonNum 0 no no no no no no TOKEN-procedure p pr pro proc e re ure dure others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_left xmlPara_new unknown
for|||modelling|||a|||disjoint|||environmental|||envelope|||for|||a|||plant normal noYear noLongAuthorLine other TOKEN-for f fo for for r or for for others nonNum 32 no no no no no publisherName TOKEN-modelling m mo mod mode g ng ing ling others nonNum 0 no no no no no no TOKEN-plant p pl pla plan t nt ant lant others nonNum 4 no no lastName no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_right xmlPara_continue unknown
or|||animal|||species.—Global|||Ecol.|||Biogeogr.|||Lett.|||1:|||108— normal noYear noLongAuthorLine other TOKEN-or o or or or r or or or others nonNum 4 no no lastName no no no TOKEN-animal a an ani anim l al mal imal others nonNum 0 no no no no no no TOKEN-108— 1 10 108 108— — 8— 08— 108— others 3dig 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
118. normal noYear noLongAuthorLine period TOKEN-118. 1 11 118 118. . 8. 18. 118. others 3dig 0 no no no no no no TOKEN-EMPTY E EM EMP EMPT Y TY PTY MPTY AllCap nonNum 0 no no no no no no TOKEN-118. 1 11 118 118. . 8. 18. 118. others 3dig 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
Wintle,|||B.|||A.|||and|||Bardos,|||D.|||C.|||in|||press.|||Modelling|||species normal noYear noLongAuthorLine other TOKEN-Wintle, W Wi Win Wint , e, le, tle, InitCap nonNum 4 no no lastName no no no TOKEN-B. B B. B. B. . B. B. B. singleCap nonNum 32 no no no no no publisherName TOKEN-species s sp spe spec s es ies cies others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_left xmlPara_new unknown
habitat|||relationships|||with|||spatially|||autocorrelated|||observa- normal noYear noLongAuthorLine hyphen TOKEN-habitat h ha hab habi t at tat itat others nonNum 0 no no no no no no TOKEN-relationships r re rel rela s ps ips hips others nonNum 0 no no no no no no TOKEN-observa- o ob obs obse - a- va- rva- others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_right xmlPara_continue unknown
tion|||data.—Ecol.|||Appl. normal noYear noLongAuthorLine period TOKEN-tion t ti tio tion n on ion tion others nonNum 0 no no no no no no TOKEN-data.—Ecol. d da dat data . l. ol. col. others nonNum 0 no no no no no no TOKEN-Appl. A Ap App Appl . l. pl. ppl. InitCap nonNum 4 no no lastName no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
Yee,|||T.|||W.|||and|||Mitchell,|||N.|||D.|||1991.|||Generalized|||additive normal hasYear noLongAuthorLine other TOKEN-Yee, Y Ye Yee Yee, , e, ee, Yee, InitCap nonNum 4 no no lastName no no no TOKEN-T. T T. T. T. . T. T. T. singleCap nonNum 0 no no no no no no TOKEN-additive a ad add addi e ve ive tive others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
models|||in|||plant|||ecology.—J.|||Veg.|||Sci.|||2:|||587—602. normal noYear noLongAuthorLine period TOKEN-models m mo mod mode s ls els dels others nonNum 0 no no no no no no TOKEN-in i in in in n in in in others nonNum 4 no no lastName no no no TOKEN-587—602. 5 58 587 587— . 2. 02. 602. others 4+dig 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
Zaniewski,|||A.|||E.,|||Lehmann,|||A.|||and|||Overton,|||J.|||M.|||2002. normal hasYear noLongAuthorLine period TOKEN-Zaniewski, Z Za Zan Zani , i, ki, ski, InitCap nonNum 0 no no no no no no TOKEN-A. A A. A. A. . A. A. A. singleCap nonNum 32 no no no no no publisherName TOKEN-2002. 2 20 200 2002 . 2. 02. 002. others year 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_left xmlPara_new unknown
Predicting|||species|||distribution|||using|||presence-only|||data:|||a normal noYear noLongAuthorLine other TOKEN-Predicting P Pr Pre Pred g ng ing ting InitCap nonNum 0 no no no no no no TOKEN-species s sp spe spec s es ies cies others nonNum 0 no no no no no no TOKEN-a a a a a a a a a others nonNum 32 no no no no no publisherName xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_right xmlPara_continue unknown
case|||study|||of|||native|||New|||Zealand|||ferns.—Ecol.|||Modell. normal noYear noLongAuthorLine period TOKEN-case c ca cas case e se ase case others nonNum 5 maleName no lastName no no no TOKEN-study s st stu stud y dy udy tudy others nonNum 4 no no lastName no no no TOKEN-Modell. M Mo Mod Mode . l. ll. ell. InitCap nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
157:|||261—280. normal noYear noLongAuthorLine period TOKEN-157: 1 15 157 157: : 7: 57: 157: others 3dig 0 no no no no no no TOKEN-261—280. 2 26 261 261— . 0. 80. 280. others 4+dig 0 no no no no no no TOKEN-261—280. 2 26 261 261— . 0. 80. 280. others 4+dig 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
Zheng,|||B.|||and|||Agresti,|||A.|||2000.|||Summarizing|||the|||predictive normal hasYear noLongAuthorLine other TOKEN-Zheng, Z Zh Zhe Zhen , g, ng, eng, InitCap nonNum 4 no no lastName no no no TOKEN-B. B B. B. B. . B. B. B. singleCap nonNum 32 no no no no no publisherName TOKEN-predictive p pr pre pred e ve ive tive others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
power|||of|||a|||generalized|||linear|||model.—Stat.|||Med.|||19:|||1771— normal hasYear noLongAuthorLine other TOKEN-power p po pow powe r er wer ower others nonNum 4 no no lastName no no no TOKEN-of o of of of f of of of others nonNum 48 no no no no placeName publisherName TOKEN-1771— 1 17 177 1771 — 1— 71— 771— others 4+dig 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
1781. normal hasYear noLongAuthorLine period TOKEN-1781. 1 17 178 1781 . 1. 81. 781. others 4+dig 0 no no no no no no TOKEN-EMPTY E EM EMP EMPT Y TY PTY MPTY AllCap nonNum 0 no no no no no no TOKEN-1781. 1 17 178 1781 . 1. 81. 781. others 4+dig 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
Subject|||Editor:|||Miguel|||Araujo. normal noYear noLongAuthorLine period TOKEN-Subject S Su Sub Subj t ct ect ject InitCap nonNum 0 no no no no no no TOKEN-Editor: E Ed Edi Edit : r: or: tor: InitCap nonNum 0 no no no no no no TOKEN-Araujo. A Ar Ara Arau . o. jo. ujo. InitCap nonNum 4 no no lastName no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
